,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
3439,152685831,3402.01,,5,5,5,5,5,5,5,10.0,59.8,0,0,0,PC,FP,12.6532,0.038,,1,qlp,08:00:44.56,-33:43:47.45,-2.584,0.047,3.925,0.061,2459250.856372,0.005045,3.471417,2.8e-05,3.006,0.902,3.89391,0.018382,3580.0,16.9301,,,,,16.0,5066.53,840.31,,,,,,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-24 12:03:46,found in faint-star QLP search
3440,133107143,3403.01,,3,4,3,3,1,4,4,30.6,52.9,0,0,0,PC,PC,12.0894,0.008,,1,qlp,08:02:09.35,-41:12:19.58,0.485,1.053,13.478,1.06,2459262.092572,0.000809,11.220518,1.9e-05,3.605,0.096,12.9538,0.001134,11860.0,1.04481,18.076,,129.631,,59.0,678.701,,6764.0,699.9,4.19,1.86,1.6,,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3441,18795429,3404.01,,3,4,3,3,1,4,4,51.7,129.2,0,0,0,PC,PC,12.7435,0.006,,1,qlp,09:12:23.6,-33:15:24.53,-4.73,0.022,-4.949,0.031,2459276.822863,0.000962,2.508787,4e-06,2.529,0.114,17.236441,0.004961,15750.0,4.56901,12.9918,0.652896,922.499,1535.0,43.0,513.6,5.021,6255.0,135.8,4.52,0.09,1.01,0.05,,,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3442,152326573,3405.01,,3,4,3,3,1,4,4,27.3,43.2,0,0,0,PC,PC,13.0178,0.014,,1,qlp,07:59:28.81,-30:00:22.07,-2.532,0.026,-0.758,0.032,2459244.497961,0.002034,6.145888,2.2e-05,2.808,0.199,14.09712,0.011024,12900.0,10.1535,18.4029,,351.407,1206.0,22.0,1203.27,26.995,7231.0,122.0,4.24,,1.6,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3443,410159011,3406.01,,3,4,3,3,1,4,4,40.4,40.3,0,0,0,PC,PC,12.8054,0.009,,1,qlp,08:53:47.33,-18:00:11.5,-6.49,0.036,4.988,0.035,2459279.359536,0.001835,2.623354,8e-06,2.845,0.327,9.585813,0.00573,8790.0,5.27747,16.3338,0.913873,1425.08,1711.0,26.0,889.866,22.9975,6437.0,132.7,4.1,0.09,1.69,0.08,,,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3444,152005053,3407.01,,3,4,3,3,1,4,4,19.6,53.1,0,0,0,PC,PC,13.0549,0.006,,1,qlp,07:58:02.16,-33:59:45.94,-6.494,2.849,9.297,2.849,2459251.753886,0.003643,1.38479,8e-06,2.657,0.424,4.515181,0.007771,4150.0,7.15705,11.9783,1.12612,2691.16,2006.0,18.0,714.755,,5596.0,232.2,,,1.82,0.15,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3445,7904580,3408.01,,3,4,3,3,1,4,4,14.1,33.7,0,0,0,PC,PC,13.3008,0.007,,1,qlp,08:52:49.77,-01:36:23.48,-1.303,0.058,7.184,0.034,2459249.62041,0.002235,15.834601,7.2e-05,4.676,0.545,19.721281,0.248507,18000.0,228.857,16.7304,,116.829,915.0,25.0,665.382,14.218,5713.1,90.6,4.37,,1.09,,-0.141,0.088,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,may be a secondary; potential V-shaped primary or second planet single transit at 2244 days; found in faint-star QLP search
3446,405485201,3409.01,,3,4,3,3,1,4,4,5.5,33.1,0,0,0,PC,PC,11.7483,0.008,,1,qlp,09:34:55.68,-12:15:01.58,-20.452,0.068,-9.708,0.083,2459278.415912,0.004188,7.760525,8.2e-05,3.639,0.482,2.238923,0.003702,2060.0,3.40967,4.92551,0.31777,218.205,1070.0,12.0,364.285,5.473,6070.0,119.1,4.42,0.08,1.09,0.05,,,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3447,238012337,3410.01,,3,4,3,3,1,4,4,19.9,72.1,0,0,0,PC,PC,11.581,0.02,,1,qlp,06:50:23.03,-48:32:04.04,,,,,2459273.339931,0.000727,3.979102,5e-06,4.47,0.142,4.351654,0.000217,4000.0,0.199611,,,,,41.0,,,,,,,,,,,"6,7,8,33,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3448,150424946,3411.01,,3,4,3,3,1,4,4,37.5,88.8,0,0,0,PC,PC,13.1428,0.013,,1,qlp,07:49:36.46,-34:27:03.97,-4.183,0.026,4.462,0.028,2459242.489293,0.00239,7.062802,2.6e-05,4.385,0.193,14.74627,0.003854,13490.0,3.54995,,,,,31.0,1531.6,39.35,,,,,,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3449,396794358,3412.01,,3,4,3,3,1,4,4,31.4,74.8,0,0,0,PC,PC,12.6977,0.007,,1,qlp,09:49:55.9,-14:43:59.59,-20.505,0.042,1.939,0.053,2459278.640462,0.001504,3.140578,9e-06,1.574,0.372,9.344859,0.021804,8570.0,20.0821,11.93,0.90923,210.456,1061.0,27.0,565.295,11.2005,5636.0,131.1,4.24,0.08,1.26,0.07,,,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3450,149745822,3413.01,,3,4,3,3,1,4,4,18.9,49.5,0,0,0,PC,PC,12.5881,0.007,,1,qlp,07:46:09.2,-33:28:59.12,5.867,0.029,-12.77,0.032,2459245.869732,0.002524,4.711426,1.8e-05,1.502,0.413,5.889779,1.214434,5410.0,1117.91,15.6522,5.44226,1055.88,1588.0,14.0,726.071,9.721,8238.0,144.9,4.41,0.07,1.47,0.05,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3451,131348451,3414.01,,3,4,3,3,1,4,4,10.7,34.0,0,0,0,PC,PC,11.9685,0.007,,1,qlp,07:51:40.11,-36:48:56.41,-12.565,0.039,-6.159,0.048,2459272.510411,0.0039,9.735577,7.5e-05,5.954,0.515,2.815705,0.002001,2590.0,1.84301,9.29033,0.525245,405.451,1250.0,19.0,537.355,7.4125,5033.0,63.5,,,1.81,0.09,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3452,386456916,3415.01,,3,4,3,3,1,4,4,29.2,33.9,0,0,0,PC,PC,12.2665,0.007,,1,qlp,08:32:49.89,-13:03:51.63,-9.274,0.05,-2.493,0.048,2459247.848235,0.002325,3.571445,1.8e-05,2.356,0.89,4.449767,0.061385,4090.0,56.536,18.4074,2.38449,873.532,1514.0,19.0,1053.27,37.97,5942.0,123.5,3.66,0.08,2.56,0.15,,,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3453,145910571,3416.01,,3,4,3,3,1,4,4,27.7,35.5,0,0,0,PC,PC,12.6255,0.007,,1,qlp,08:13:02.85,-31:19:12.63,-4.009,0.043,2.679,0.056,2459277.156063,0.002196,2.362692,8e-06,2.938,0.167,7.933071,0.0048,7280.0,4.42137,14.4588,0.80143,4798.12,2318.0,24.0,1184.46,45.115,8360.0,153.9,4.33,0.08,1.62,0.08,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3454,332710679,3417.01,,3,4,3,3,1,4,4,40.6,97.3,0,0,0,PC,PC,13.4736,0.008,,1,qlp,10:01:33.38,-16:07:36.43,-13.143,0.052,-24.336,0.054,2459279.352082,0.001004,2.719462,5e-06,2.481,0.093,20.650414,0.00495,18840.0,4.55895,12.4906,,422.699,1263.0,42.0,548.679,8.858,5454.0,122.0,4.52,,0.89,,,,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3455,437144507,3418.01,,3,4,3,3,1,4,4,20.7,86.9,0,0,0,PC,PC,11.8994,0.006,,1,qlp,08:13:05.89,-23:03:12.14,-0.644,1.147,4.764,1.162,2458539.310328,0.002663,7.304321,0.000677,5.393,0.657,8.294052,0.005296,7610.0,4.87814,,,326.07,1183.0,54.0,,,5308.5,84.8,,,,,,,"7,8",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3456,145904365,3419.01,,3,4,3,3,1,4,4,102.6,286.4,0,0,0,PC,PC,12.935,0.019,,1,qlp,08:12:35.91,-32:46:36.06,,,,,2459265.19095,0.001757,7.996954,2.4e-05,5.4,0.197,20.960301,0.004593,19120.0,4.23032,,,205.724,1055.0,29.0,,,5305.8,263.8,,,,,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3457,293978434,3420.01,,5,5,5,5,5,5,5,13.1,33.7,0,0,0,PC,FP,12.6746,0.009,,1,qlp,08:09:43.39,-22:52:07.29,-0.864,0.038,5.231,0.036,2458540.862165,0.008312,1.597143,0.000415,3.316,0.452,2.336846,0.004865,2150.0,4.4812,7.98964,0.593331,4957.19,2337.0,13.0,950.218,24.6015,6263.0,133.6,4.03,0.09,1.77,0.09,,,"7,8",2021-06-16,2021-06-16,2021-06-24 12:06:26,found in faint-star QLP search
3458,145023816,3421.01,,3,4,3,3,1,4,4,22.5,25.2,0,0,0,PC,PC,13.35,0.007,,1,qlp,08:08:22.23,-30:05:43.62,-4.788,0.029,3.761,0.033,2459248.382446,0.00497,2.83893,2.4e-05,2.45,0.6,6.763444,0.023142,6210.0,21.3142,16.9204,,1669.46,1780.0,11.0,1787.36,66.045,7132.0,123.0,3.98,,2.14,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3459,286099128,3422.01,,3,5,5,3,5,4,5,58.2,60.7,0,0,0,PC,KP,12.239,0.008,,1,qlp,09:23:22.95,02:55:56.94,-7.181,0.082,-13.548,0.072,2459276.585301,0.000508,3.778887,4e-06,2.985,0.085,19.876081,0.002292,18140.0,2.11062,14.346,0.856771,409.42,1253.0,98.0,397.313,6.956,5817.7,145.7,4.43,0.09,1.03,0.06,0.119,0.022,"8,35",2021-06-16,2021-06-16,2021-06-29 12:01:34,found in faint-star QLP search
3460,144970275,3423.01,,5,5,5,5,5,5,5,18.2,127.6,0,0,0,PC,FP,12.6067,0.016,,1,qlp,08:08:02.63,-31:11:21.7,-2.771,0.045,3.512,0.053,2459248.478713,0.002116,2.531342,1e-05,2.246,0.228,6.348366,0.00814,5830.0,7.49754,,,4500.49,2281.0,20.0,4030.62,526.145,9598.5,85.9,,,,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-24 12:07:24,found in faint-star QLP search
3461,283702603,3424.01,,5,5,5,5,5,5,5,24.3,63.9,0,0,0,PC,FP,12.5772,0.006,,1,qlp,08:35:12.11,-27:24:27.34,-5.206,0.037,2.36,0.038,2459279.471354,0.001518,0.669188,2e-06,1.347,0.278,3.098766,0.008431,2850.0,7.76507,9.96751,0.734671,7244.35,2570.0,19.0,994.33,27.6765,6623.0,123.1,4.09,0.09,1.76,0.09,,,"8,34,35",2021-06-16,2021-06-16,2021-06-24 12:06:40,found in faint-star QLP search
3462,144682439,3425.01,,3,4,3,3,1,4,4,18.7,51.9,0,0,0,PC,PC,13.0391,0.006,,1,qlp,08:06:39.22,-31:56:40.06,-2.943,0.025,7.36,0.027,2459252.829119,0.003402,0.765415,4e-06,1.389,0.276,2.979,0.010871,2740.0,10.0127,8.47671,,3287.18,2109.0,11.0,923.779,14.1015,6034.0,122.0,4.13,,1.51,,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3463,277833423,3426.01,,3,4,3,3,1,4,4,46.9,55.4,0,0,0,PC,PC,12.7761,0.007,,1,qlp,10:24:54.96,00:26:08.98,1.802,0.049,-4.297,0.044,2459273.784523,0.001189,6.178699,1.3e-05,4.439,0.116,19.677056,0.005173,17960.0,4.76485,18.3725,1.11239,336.823,1193.0,50.0,687.367,17.1475,5806.0,131.9,4.16,0.08,1.4,0.08,,,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3464,144467913,3427.01,,3,4,3,3,1,4,4,42.6,41.5,0,0,0,PC,PC,12.7363,0.006,,1,qlp,08:05:15.95,-31:50:56.57,-0.004,0.027,1.438,0.031,2459248.8939,0.001603,2.952651,8e-06,2.503,0.205,10.166511,0.006439,9320.0,5.93037,17.072,0.991048,532.564,1338.0,29.0,868.194,15.9455,5812.0,131.7,3.98,0.08,1.73,0.09,,,"7,8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3465,271486001,3428.01,,3,4,3,3,1,4,4,4.6,32.6,0,0,0,PC,PC,12.1927,0.011,,1,qlp,08:22:37.18,-29:11:16.76,,,,,2459274.293835,0.009258,5.394512,0.000123,7.126,0.962,1.553714,0.003774,1430.0,3.4756,,,,,9.0,,,,,,,,,,,"8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3466,134551640,3429.01,,3,4,3,3,1,4,4,13.7,42.0,0,0,0,PC,PC,12.4493,0.006,,1,qlp,07:15:26.15,-42:26:53.12,-0.414,0.053,9.366,0.047,2459251.254791,0.00152,13.93111,6.6e-05,3.508,0.219,7.320773,0.003394,6720.0,3.12636,14.0219,0.739155,70.2738,806.0,26.0,816.907,18.911,6445.0,134.9,4.1,0.09,1.69,0.08,,,"7,8,33,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3467,118329434,3430.01,,3,5,5,3,1,4,4,23.6,27.6,0,0,0,PC,APC,11.8807,0.007,,1,qlp,08:37:47.02,-19:38:04.99,-3.406,0.047,-4.061,0.041,2459243.222962,0.001538,5.094977,1.5e-05,4.57,0.168,4.515181,0.001241,4150.0,1.14286,15.7588,0.860436,915.595,1532.0,20.0,872.374,25.573,6565.0,248.5,4.18,1.83,2.25,0.12,,,"8,34",2021-06-16,2021-06-16,2021-06-29 12:01:34,found in faint-star QLP search
3468,270649648,3431.01,,3,4,3,3,1,4,4,37.2,44.1,0,0,0,PC,PC,13.1291,0.008,,1,qlp,09:07:24.64,04:17:23.72,-1.523,0.124,-1.84,0.155,2459247.431756,0.001705,3.919695,1.4e-05,4.027,0.2,13.404388,0.007163,12270.0,6.59701,19.0078,,1108.17,1607.0,33.0,1198.58,90.255,6438.0,21.3,4.08,,1.73,,-0.179,0.0196774,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3469,133849258,3432.01,,3,4,3,3,1,4,4,15.8,54.1,0,0,0,PC,PC,13.7942,0.007,,1,qlp,08:05:55.16,-41:27:45.32,,,,,2458533.147759,0.01005,9.139437,0.003627,3.93,0.577,14.141118,4.427691,12940.0,4069.75,,,79.1166,830.0,13.0,,,3999.0,269.3,,,,,,,"7,8",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3470,270471065,3433.01,,3,4,3,3,1,4,4,18.5,63.7,0,0,0,PC,PC,12.7445,0.006,,1,qlp,09:01:49.43,00:58:10.61,-4.389,0.111,-49.761,0.079,2459246.89512,0.001711,2.776578,9e-06,2.076,0.172,6.217321,0.00534,5710.0,4.91815,6.07883,0.502703,130.312,941.0,19.0,210.527,2.6505,4348.2,106.7,4.48,0.09,0.78,0.06,0.282478,0.042546,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3471,270457662,3434.01,,3,4,3,3,1,4,4,23.9,76.6,0,0,0,PC,PC,12.2609,0.007,,1,qlp,09:01:15.33,00:50:30.58,3.032,0.102,0.31,0.085,2459249.549067,0.001137,3.151002,8e-06,0.612,0.126,5.11499,0.116249,4700.0,107.064,12.7872,1.82961,34.0167,672.0,15.0,607.396,17.7415,5927.9,105.2,4.12,0.08,1.5,0.08,-0.063074,0.0496709,"8,34",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3472,238162973,3435.01,,3,4,3,3,1,4,4,24.6,97.5,0,0,0,PC,PC,13.3872,0.006,,1,qlp,07:05:43.68,-49:31:14.15,20.106,0.031,-30.978,0.033,2459260.035982,0.000772,11.888564,1.8e-05,2.567,0.094,39.188137,1.757644,35450.0,1617.54,19.2143,,18.8935,580.0,66.0,282.594,1.3605,4427.0,122.0,4.52,,0.75,,,,"6,7,8,33,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3473,132320310,3436.01,,5,5,5,5,5,5,5,27.9,48.1,0,0,0,PC,FP,10.9602,0.007,,1,qlp,07:57:27.7,-38:58:12.87,1.462,0.054,-9.774,0.056,2459277.091098,0.00292,1.395532,8e-06,2.62,0.393,1.042807,0.001935,960.0,1.78237,10.461,0.718734,3163.13,2089.0,23.0,566.014,11.7905,4957.2,104.3,3.34,0.75,3.29,0.17,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-24 12:04:11,found in faint-star QLP search
3474,132313173,3437.01,,3,4,3,3,1,4,4,27.2,91.3,0,0,0,PC,PC,13.0707,0.006,,1,qlp,07:57:38.99,-41:14:29.43,3.068,0.029,26.328,0.035,2459273.84318,0.001529,4.987314,1.5e-05,2.089,0.13,16.6299,0.011169,15200.0,10.2873,10.8407,,155.574,983.0,22.0,461.605,3.6725,6199.0,122.0,4.63,,0.87,,,,"7,8,34,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3475,455272393,3438.01,,3,4,3,3,1,4,4,23.2,53.9,0,0,0,PC,PC,11.9581,0.007,,1,qlp,09:45:19.62,03:05:40.13,-16.476,0.198,12.701,0.264,2459278.659536,0.001923,1.666027,7e-06,1.316,0.4,2.663318,0.009576,2450.0,8.81983,10.2799,1.00539,839.102,1499.0,18.0,735.129,44.564,5993.3,229.4,3.9,0.1,2.01,0.15,-0.149,0.061,"8,35",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3476,394338713,3439.01,,3,4,3,3,1,4,4,22.1,64.5,0,0,0,PC,PC,13.4001,0.006,,1,qlp,10:06:20.36,-79:22:36.44,4.43,0.033,-8.184,0.031,2458650.035231,0.002542,5.934054,0.000534,1.846,0.277,12.404555,3.329766,11360.0,3062.13,18.6096,,138.816,956.0,19.0,591.628,6.852,5320.0,122.0,4.29,,1.13,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,V-shaped; found in faint-star QLP search
3477,208030798,3440.01,,5,5,5,5,5,5,5,187.2,230.0,0,0,0,PC,FP,12.052,0.163,,1,qlp,16:17:19.25,-54:08:20.8,-5.538,0.158,-4.609,0.12,2458650.326066,0.005484,1.716759,0.001328,2.044,0.356,14.889355,0.05957,13620.0,54.8642,,,215.049,1066.0,10.0,7170.63,2645.94,3917.3,185.3,,,,,,,12,2021-06-16,2021-06-16,2021-06-24 12:06:54,found in faint-star QLP search
3478,393196631,3441.01,,3,4,3,3,1,4,4,14.1,43.4,0,0,0,PC,PC,13.2137,0.006,,1,qlp,10:50:29.97,-79:43:40.29,-6.347,0.027,9.659,0.027,2458652.216713,0.003812,4.258986,0.000514,3.412,0.332,6.413894,0.007303,5890.0,6.72632,9.04033,,486.42,1308.0,15.0,652.833,5.4755,5763.8,81.5,4.31,,1.18,,0.264208,0.0805294,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3479,207981861,3442.01,,3,4,3,3,1,4,4,104.4,182.5,1,0,0,PC,PC,12.6816,0.006,,1,qlp,16:16:15.97,-55:05:59.95,,,,,2458647.573898,0.003156,3.455808,0.00098,2.662,0.255,26.186358,0.036987,23830.0,34.0654,,,209.65,1060.0,14.0,611.019,,4973.0,66.8,,,,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3480,392995938,3443.01,,3,4,3,3,1,4,4,33.1,53.6,0,0,0,PC,PC,11.672,0.011,,1,qlp,14:33:06.82,-60:05:36.1,4.435,0.04,1.355,0.096,2458651.183896,0.007118,1.00839,0.000222,2.76,0.353,1.749444,0.003351,1610.0,3.08669,13.9145,1.05667,12316.6,2934.0,13.0,1025.24,43.0915,6808.0,152.5,3.51,0.09,3.52,0.2,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3481,161299119,3444.01,,3,4,3,3,1,4,4,93.3,105.7,0,0,0,PC,PC,11.9642,0.007,,1,qlp,16:05:09,-46:33:56.34,-9.289,0.075,-6.902,0.056,2458650.458541,0.002001,2.719431,0.000387,2.277,0.494,14.83432,0.024179,13570.0,22.2695,17.8849,1.11046,1097.68,1603.0,31.0,481.703,8.119,6531.0,131.0,4.23,0.09,1.48,0.07,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3482,364431259,3445.01,,3,4,3,3,1,4,4,68.3,49.5,0,0,0,PC,PC,12.8311,0.006,,1,qlp,16:16:33.2,-41:04:26.28,13.51,0.072,15.456,0.037,2458647.654369,0.002332,2.987039,0.00073,2.679,0.279,15.406821,0.016719,14090.0,15.3991,14.9926,1.20228,263.238,1122.0,21.0,353.696,4.0475,4790.0,128.0,4.14,0.1,1.24,0.09,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3483,149022647,3446.01,,3,4,3,3,1,4,4,80.6,105.7,0,0,0,PC,PC,13.0573,0.006,,1,qlp,15:24:44.2,-45:22:48.01,-10.498,2.848,9.784,2.848,2458651.89944,0.002886,1.853023,0.000421,2.251,0.215,18.097208,0.020996,16530.0,19.3382,,,760.469,1462.0,19.0,740.15,,5378.5,424.7,,,,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3484,363749415,3447.01,,3,4,3,3,1,4,4,23.2,59.7,0,0,0,PC,PC,12.2152,0.006,,1,qlp,16:41:22.78,-68:33:11.61,-6.786,0.035,-13.527,0.065,2458651.478303,0.004328,3.65548,0.001236,3.88,0.349,5.464122,0.006013,5020.0,5.53786,10.6406,0.654295,984.165,1560.0,17.0,595.56,11.776,5994.0,130.8,4.12,0.08,1.51,0.07,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3485,143934343,3448.01,,3,4,3,3,1,4,4,114.7,190.5,0,0,0,PC,PC,13.2582,0.006,,1,qlp,15:28:09.61,-52:01:46.83,,,,,2458652.148046,0.002988,2.163858,0.000535,2.446,0.482,29.606319,0.070518,26900.0,64.9475,,,528.629,1335.0,22.0,768.479,,4907.3,127.8,,,,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3486,363083571,3449.01,,3,4,3,3,1,4,4,34.4,34.8,0,0,0,PC,PC,12.5451,0.006,,1,qlp,16:32:05.21,-68:14:25.19,8.183,0.031,-5.636,0.054,2458651.043236,0.003164,3.825546,0.001412,3.831,0.389,9.202503,0.008411,8440.0,7.74718,15.7418,0.937182,1068.19,1592.0,21.0,841.734,23.0865,6341.2,114.6,4.08,0.09,1.69,0.08,-0.152334,0.0755628,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3487,126125073,3450.01,,3,4,3,3,1,4,4,33.5,155.2,0,0,0,PC,PC,10.376,0.018,,1,qlp,15:12:08.43,-53:18:48.12,,,,,2458647.723943,0.000995,3.637516,0.000668,3.186,0.177,4.995001,0.002075,4590.0,1.91087,,,346.221,1201.0,51.0,,,5095.6,1241.5,,,,,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3488,361710792,3451.01,,3,4,3,3,1,4,4,18.0,69.7,0,0,0,PC,PC,12.5517,0.006,,1,qlp,16:15:12.69,-68:52:34.38,-10.411,0.017,-19.017,0.026,2458647.3449,0.002604,8.726449,0.001875,2.563,0.279,11.789731,0.015858,10800.0,14.6057,10.7688,0.702122,51.4903,746.0,16.0,404.622,2.7465,5522.0,130.6,4.42,0.08,1.0,0.05,,,12,2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3489,360475034,3452.01,,3,4,3,3,1,4,4,20.9,33.4,0,0,0,PC,PC,13.1151,0.006,,1,qlp,12:35:04.91,-73:07:46.79,-20.449,0.028,2.306,0.028,2458650.966552,0.009673,2.838957,0.000861,4.719,0.63,3.937496,0.009302,3620.0,8.56773,13.1038,,1963.72,1854.0,10.0,1024.38,17.56,5604.0,122.0,3.73,,2.24,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3490,360473750,3453.01,,3,4,3,3,1,4,4,16.2,33.3,0,0,0,PC,PC,12.6558,0.006,,1,qlp,12:35:38.91,-72:40:55.1,-5.777,0.027,-1.729,0.023,2458645.098408,0.007017,4.360409,0.00122,4.972,0.446,3.479927,0.005599,3200.0,5.15691,12.3669,0.811309,1288.12,1669.0,12.0,966.604,15.126,6126.0,129.4,3.81,0.08,2.21,0.11,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3491,359426909,3454.01,,3,4,3,3,1,4,4,25.8,67.3,0,0,0,PC,PC,12.9585,0.006,,1,qlp,12:14:24.1,-72:20:50.32,-6.078,0.031,-1.622,0.028,2458648.363293,0.002177,3.942164,0.00033,2.165,0.277,8.928793,0.011516,8190.0,10.6063,12.304,0.729126,268.011,1127.0,22.0,633.798,7.511,6011.0,127.3,4.26,0.08,1.3,0.06,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3492,358938714,3455.01,,3,4,3,3,1,4,4,36.0,87.9,0,0,0,PC,PC,13.3477,0.006,,1,qlp,12:01:17.33,-76:23:58.48,-12.5,0.031,3.685,0.027,2458651.744921,0.002583,0.422425,3e-05,0.68,0.159,4.449767,0.038743,4090.0,35.6826,8.6772,,1423.41,1711.0,16.0,532.33,4.7775,5269.0,122.0,4.25,,1.18,,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
3493,357661805,3456.01,,3,4,3,3,1,4,4,19.8,94.9,0,0,0,PC,PC,12.0537,0.006,,1,qlp,12:34:39.89,-79:21:32.29,8.369,0.041,15.839,0.034,2458645.834952,0.001166,17.032852,0.001637,2.591,0.139,17.35779,0.007817,15860.0,7.19978,11.822,0.782034,8.79882,479.0,41.0,222.115,1.0265,5022.0,124.8,4.43,0.09,0.92,0.06,,,"11,12",2021-06-16,2021-06-16,2021-06-21 12:03:51,found in faint-star QLP search
