,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,451084885,20190415,,,173-067814,11221329-5531440,,J112213.28-553144.0,5346038637667148288,28144964,,STAR,tmgaia2,170.555346823611,-55.5289221388408,tmgaia2,-7.42435,0.0295407,3.08665,0.0272346,gaia2,0.795674,0.0195762,gaia2,290.476277044,5.1704232367473,203.496243246281,-52.4975369786418,14.464,0.021,13.854,0.114,,,,,,,,,,,12.623,0.024,12.346,0.022,12.292,0.026,AAA-222-111-000-0-0,,12.285,0.024,12.333,0.023,12.327,0.231,8.791,,13.6913,0.00022,13.2671,0.0066,rered,gaia2,6879.0,122.0,4.09435,,,,1.81323,,1.49,,0.249936,,DWARF,6.632855,,1213.37,29.055,0.245068,0.00366711,,,,,,0.00362035,0.00371387,schlegel,,,,,,,,,,,28.38,29.73,bj2018,,,dered,14.0215,0.001241,13.2014,0.001045,1,,ucac4,apassdr9,,0.517682257378613,0.422372318204389,170.555290345682,-55.5289088491106,0.0153234095098148,0.0141180525448738,1,0,754265300
0,448744179,20190415,,,286-065374,12092143-3253119,,J120921.43-325312.0,3466277137473009408,16171851,,STAR,tmgaia2,182.339346754044,-32.8866410336705,tmgaia2,-3.93104,0.0336997,-9.25365,0.0162717,gaia2,1.92694,0.0244887,gaia2,292.820138611421,29.1575172517493,196.430655195672,-28.9822500291915,14.708,0.063,13.876,0.069,,,,,,,,,,,12.319,0.024,11.924,0.022,11.821,0.019,AAA-222-111-000-0-0,,11.811,0.025,11.835,0.023,11.762,0.243,8.713,,13.6114,0.000229,13.0695,0.006,rered,spect,5417.44,68.5002,4.36809,,0.497744,0.0816284,1.05088,,0.94,,0.809974,,DWARF,0.8569895,,511.362,6.4525,0.0684546,,,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,14.0617,0.001145,13.016,0.001107,1,,ucac4,apassdr9,,0.54496186698379,0.25239920744028,182.339326598781,-32.8866808757765,0.0192930216520334,0.00973626456395159,1,0,787195565
0,447976172,20190415,,,206-044084,10313929-4859387,,J103139.28-485938.6,5364243904504124672,22898556,,STAR,tmgaia2,157.913593080695,-48.9940775662988,tmgaia2,,,,,,,,,280.642435999845,7.73311722934847,186.923421194215,-52.2328235961022,15.004,0.01,13.994,0.069,,,,,,,,,,,12.183,0.026,11.742,0.022,11.621,0.024,AAA-222-111-000-0-0,,11.511,0.023,11.56,0.022,11.261,0.137,9.129,,13.9416,0.006886,13.325,0.0091,gbprp,splin,,,,,,,,,,,,,,,,481.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3173,0.002364,13.1,0.001138,0,,ucac4,apassdr9,,0.773834551000876,0.863450766805916,157.913593080695,-48.9940775662988,0.773834551000876,0.863450766805916,-1,-1,718149102
0,447891218,20190415,,,190-047902,10315770-5210450,,J103157.67-521044.7,5357628039969061760,26415416,,STAR,tmgaia2,157.990438033893,-52.1791769676739,tmgaia2,-18.238,0.0278631,8.16672,0.0268729,gaia2,1.11936,0.0175346,gaia2,282.327356488156,5.02315624011294,190.306165029288,-54.7020600009819,14.35,0.035,13.659,0.126,,,,,,,,,,,12.227,0.029,11.945,0.031,11.805,0.024,AAA-222-111-000-0-0,,11.702,0.024,11.749,0.022,11.77,0.155,9.116,,13.4714,0.000235,12.9687,0.0061,rered,gaia2,5982.0,126.002,4.01077,0.0794811,,,1.71531,0.0806432,1.1,0.141572,0.217953,0.0470878,DWARF,3.39442945,0.1671305,871.063,13.4085,0.157746,0.0104067,1366,0.1582053,,,1.91006275e-05,0.011229,0.0095844,schlegel,0.108093,0.175051,0.0628789,0.0984075,0.041845,0.0523307,0.0795098,0.0794525,0.156019,0.178242,13.206,13.611,bj2018,157.823,94.1813,dered,13.8723,0.000951,12.9086,0.000697,1,,ucac4,apassdr9,,0.481092778093115,0.416765488069829,157.990309975399,-52.1791418054763,0.0144539071949034,0.0140097394365469,1,0,718139048
0,447593267,20190415,,8601-03987-1,182-054639,10293582-5339319,,J102935.81-533931.9,5357085323592816768,25226465,,STAR,tmgaia2,157.399286665344,-53.6588801233436,tmgaia2,-7.29707,0.0585887,2.87273,0.0587363,gaia2,0.43879,0.033485,gaia2,282.78351692855,3.57070437885841,191.516157116646,-56.0600556958072,12.069,0.27,12.113,0.028,,,,,,,,,,,11.574,0.023,11.578,0.022,11.573,0.019,AAA-222-111-000-0-0,,11.532,0.023,11.582,0.022,11.968,0.209,8.978,,11.8794,0.000486,11.8468,0.0123,rered,gaia2,14677.0,166.0,,,,,,,,,,,,,,2138.77,156.91,0.298298,0.0121963,,,,,,0.0118026,0.01259,schlegel,,,,,,,,,,,145.73,168.09,bj2018,,,dered,11.9274,0.002414,11.7387,0.001423,1,,tycho2v3,tycho2b3,,1.01807626195553,0.910842343997875,157.399233647465,-53.6588677546566,0.0286428913368451,0.0279746731798864,-1,0,716825256
0,443341002,20190415,,,166-036790,09474183-5659233,,J094741.83-565923.2,5307513536932390272,27666103,,STAR,tmgaia2,146.924319239616,-56.989789717883,tmgaia2,-8.45725,0.0589228,6.83457,0.0574552,gaia2,1.08217,0.0355033,gaia2,279.861671642573,-2.58908577001191,187.584211788122,-62.5783894848837,13.621,0.06,12.92,0.069,,,,,,,,,,,11.652,0.023,11.438,0.026,11.336,0.023,AAA-222-111-000-0-0,,11.275,0.023,11.323,0.022,11.182,0.113,9.096,,12.843,0.000232,12.3984,0.011,rered,gaia2,7689.0,154.225,4.06101,0.082224,,,2.07092,0.0888945,1.8,0.295465,0.202666,0.0438684,DWARF,13.5052452,1.44869,901.32,29.1015,0.442596,0.01601935,1883,0.9366974,,,2.06972036e-05,0.0118625,0.0201762,schlegel,0.17935,0.411581,0.0786945,0.0990945,0.0416861,0.0460507,0.0834578,0.0809903,1.22775,1.66963,28.179,30.024,bj2018,165.892,142.557,dered,13.2051,0.001174,12.3209,0.00066,1,,ucac4,apassdr9,,1.03959554794545,0.891079522894665,146.924252400537,-56.9897602912797,0.0289874635602615,0.030552241011492,1,0,689988410
0,443042089,20190415,,,169-034682,09461344-5617578,,J094613.44-561757.8,5307619880326637056,27661174,,STAR,tmgaia2,146.556019333471,-56.2994095165369,tmgaia2,-11.0788,0.0331373,5.59772,0.029022,gaia2,1.05698,0.0197223,gaia2,279.262643329309,-2.18981347605748,186.20926499965,-62.2434643981721,14.13,0.014,13.386,0.149,,,,,,,,,,,12.037,0.026,11.744,0.022,11.672,0.021,AAA-222-111-000-0-0,,11.661,0.023,11.718,0.021,11.233,0.123,9.112,,13.2366,0.000287,12.7683,0.0079,rered,gaia2,7433.0,140.048,4.13738,0.0819792,,,1.84318,0.0675905,1.7,0.282811,0.271485,0.0573431,DWARF,9.342999,0.6560725,921.264,16.8725,0.428638,0.01196285,1614,0.258049279,,,2.09965947e-05,0.0121126,0.0118131,schlegel,0.191542,0.374079,0.0620673,0.0731136,0.0536886,0.0609976,0.0771434,0.086815,0.627583,0.684562,16.569,17.176,bj2018,142.261,137.834,dered,13.62,0.000955,12.6968,0.000831,1,,ucac4,apassdr9,,0.582773094129025,0.450139148251851,146.555933364055,-56.2993854152724,0.0167934010641351,0.0163807053542124,1,0,689955718
0,441444262,20190415,,,179-038174,09411351-5420568,,J094113.51-542056.7,5308793952581444096,26980666,,STAR,tmgaia2,145.306301278751,-54.3491302666578,tmgaia2,,,,,,,,,277.453363944447,-1.17090152489988,182.252984930332,-61.341401122797,,,14.3513,0.048,,,,,,,,,,,12.523,0.027,12.31,0.024,12.159,0.027,AAA-222-111-000-0-0,,12.033,0.023,12.069,0.023,12.53,,9.234,,14.1542,0.014198,13.6374,0.0154,gbprp,splin,,,,,,,,,,,,,,,,1508.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3042,0.003902,13.3058,0.002697,0,,gaia2,,,1.10376042094563,1.18761842558371,145.306301278751,-54.3491302666578,1.10376042094563,1.18761842558371,-1,-1,686157379
0,439926641,20190415,,,161-031596,09352287-5751535,,J093522.87-575153.5,5305731675261648768,27632113,,STAR,tmgaia2,143.845293283567,-57.8648743721501,tmgaia2,-10.2442,0.0280003,5.18989,0.0281255,gaia2,0.906964,0.0151524,gaia2,279.18589252292,-4.33771136116319,186.49781197657,-64.3888248143967,14.477,0.012,13.808,0.16,,,,,,,,,,,12.488,0.029,12.219,0.023,12.176,0.027,AAA-222-111-000-0-0,,12.106,0.024,12.161,0.022,11.431,0.152,9.242,,13.6678,0.000227,13.2159,0.0066,rered,gaia2,6993.0,122.0,4.16458,,,,1.70022,,1.54,,0.313331,,DWARF,6.228165,,1068.84,17.445,0.311815,0.003617955,,,,,,0.00358004,0.00365587,schlegel,,,,,,,,,,,17.17,17.72,bj2018,,,dered,14.023,0.000972,13.145,0.00087,1,,ucac4,apassdr9,,0.496070055744739,0.43616264826909,143.845210362914,-57.8648520268172,0.0130967866865371,0.0137693408536161,1,0,682446369
0,432467894,20190415,,,203-032772,09460954-4934382,,J094609.54-493438.4,5409390539142866304,22740915,,STAR,tmgaia2,146.53976956062,-49.5773101535144,tmgaia2,-0.325117,0.0330172,-2.67538,0.0330001,gaia2,0.807317,0.0205639,gaia2,274.926009280066,2.9476710657372,177.333822203039,-57.2111908387244,15.072,0.071,14.152,0.103,,,,,,,,,,,12.34,0.026,11.982,0.027,11.857,0.024,AAA-222-111-000-0-0,,11.762,0.023,11.812,0.022,11.826,0.229,8.944,,13.9063,0.000223,13.263,0.0067,rered,gaia2,5438.0,122.0,,,,,2.63273,,,,,,GIANT,,,1196.4,29.67,0.238632,0.00457878,,,,,,0.0044956,0.00466196,schlegel,,,,,,,,,,,28.95,30.39,bj2018,,,dered,14.4511,0.001098,13.2052,0.001002,1,,ucac4,apassdr9,,0.563960501536697,0.511778210672697,146.539767401824,-49.5773216725117,0.0169332057493606,0.016825613419577,0,0,689842976
0,428699140,20190415,,,354-064508,13033808-1913079,,J130337.98-191308.2,3509135344808097024,8602461,,STAR,tmgaia2,195.908636860214,-19.2188625863087,tmgaia2,-123.898,0.0734539,-28.3076,0.0506717,gaia2,8.81708,0.0352666,gaia2,306.906397433647,43.5587426872989,202.081959324572,-11.4819169843742,14.294,0.037,12.934,0.08,,,,,,,,,,,10.659,0.021,10.04,0.025,9.881,0.021,AAA-222-111-000-0-0,,9.81,0.023,9.88,0.021,9.74,0.044,8.692,,12.5313,0.000263,11.7662,0.0061,rered,gaia2,4249.0,123.372,4.58929,0.101819,,,0.684655,0.0613266,0.664,0.079773,2.06896,0.630375,DWARF,0.137652814,0.00902229,113.048,0.4545,0.0132163,0.004332855,70,0.0392938,,,0.0009373477,0.00324507,0.00542064,panstarrs,0.0810581,0.0784879,0.0454603,0.077193,0.509197,0.751553,0.0928503,0.110787,0.00752458,0.01052,0.453,0.456,bj2018,85.9476,160.797,dered,13.2789,0.001755,11.7092,0.000965,1,,ucac4,apassdr9,,1.1552761587846,0.785775215364286,195.908071925579,-19.2189844671198,0.0352490640585569,0.0239102566269588,1,0,828822750
0,405620289,20190415,,,379-063292,12442679-1415291,1237671265490436226,J124426.79-141529.4,3528588557361605248,6138536,,STAR,tmgaia2,191.111678055371,-14.2581153396912,tmgaia2,-9.76601,0.0540184,-14.8489,0.0307618,gaia2,0.964141,0.0356067,gaia2,300.371025200017,48.5788662759456,195.812689323475,-8.72361228096218,14.247,0.017,13.704,0.172,15.2802,0.00453375,14.1813,0.00282614,13.6111,0.00368491,15.5478,0.0129836,13.495,0.0044951,12.448,0.028,12.163,0.027,12.092,0.027,AAA-222-111-000-0-0,,12.028,0.022,12.068,0.024,12.513,0.505,8.923,,13.4942,0.000179,13.0723,0.0093,rered,gaia2,5997.0,122.0,4.03192,,,,1.68164,,1.11,,0.233412,,DWARF,3.29531622,,1007.21,36.404,0.0387289,0.01063288,,,,,,0.00814836,0.0131174,panstarrs,,,,,,,,,,,35.118,37.69,bj2018,,,dered,13.8152,0.000938,13.012,0.000727,1,,ucac4,apassdr9,,0.844247810356581,0.477095379253602,191.111634670859,-14.258179272457,0.0272277155324895,0.0165598128832391,1,0,814504255
0,397423462,20190415,,,313-068729,11521306-2731035,,J115213.07-273103.5,3487210601915279488,14365626,,STAR,tmgaia2,178.054434114502,-27.5176516108643,tmgaia2,8.06384,0.0348912,-6.27657,0.0189617,gaia2,1.77117,0.0253717,gaia2,287.156251969797,33.5334547780918,189.991745857514,-25.8408861433425,14.818,0.085,14.003,0.114,,,,,,,,,,,12.545,0.023,12.246,0.023,12.107,0.024,AAA-222-111-000-0-0,,12.098,0.023,12.169,0.023,12.268,0.396,9.053,0.533,13.7795,0.000189,13.2733,0.007,rered,spect,5495.17,65.7797,4.40808,,0.284115,0.0768443,1.01421,,0.96,,0.920217,,DWARF,0.8450323,,555.622,7.893,0.0620537,,,,,,,,,panstarrs,,,,,,,,,,,,,bj2018,,,spect,14.1908,0.000884,13.2188,0.000737,1,,ucac4,apassdr9,,0.557100616333645,0.294131249276555,178.054473262707,-27.5176786349908,0.0185863010098754,0.0114999665505741,1,0,775178797
0,376740324,20190415,,8947-02300-1,136-034649,10131237-6252313,,J101312.37-625231.2,5252600902595100288,30250907,,STAR,tmgaia2,153.301603134139,-62.8753700550043,tmgaia2,-6.49776,0.0440268,3.62772,0.0414683,gaia2,0.488026,0.0233092,gaia2,285.976691109982,-5.33575840716557,202.183428787379,-63.9038829063262,12.091,0.301,12.38,0.207,,,,,,,,,,,11.823,0.026,11.803,0.027,11.756,0.024,AAA-222-111-000-0-0,,11.746,0.024,11.791,0.022,11.94,0.129,9.832,,12.1743,0.000231,12.1229,0.0076,rered,gaia2,12581.0,151.0,,,,,,,,,,,,,,1938.67,88.46,0.264161,0.00536288,,,,,,0.00529929,0.00542647,schlegel,,,,,,,,,,,84.5,92.42,bj2018,,,dered,12.2347,0.002359,12.0286,0.002041,1,,tycho2v,tycho2b,,0.800090961598501,0.643090369414892,153.301541772489,-62.8753544356679,0.020703928576315,0.0206528710923998,-1,0,706359751
0,374158843,20190415,,,208-048787,10393845-4832166,,J103938.44-483216.9,5364513521067372544,22920877,,STAR,tmgaia2,159.910206598425,-48.5379800006976,tmgaia2,-9.51706,0.0499311,-30.5679,0.0415692,gaia2,8.54097,0.0315707,gaia2,281.560966737847,8.78838543868406,188.183480305804,-51.0800479555806,13.625,0.011,12.358,0.034,,,,,,,,,,,10.437,0.024,9.887,0.022,9.744,0.021,AAA-222-111-000-0-0,,9.671,0.023,9.752,0.019,9.655,0.045,8.834,0.346,12.0989,0.000382,11.4005,0.006,rered,gaia2,4530.0,126.96,4.56243,0.0984322,,,0.730214,0.0575678,0.71,0.0839175,1.82351,0.531289,DWARF,0.20229651,0.0101462547,116.69,0.433,0.0333466,0.0103544053,605,0.08194214,,,0.000167094287,0.00891651,0.0117923,schlegel,0.0771946,0.0906404,0.0557472,0.0593884,0.47635,0.586227,0.0926154,0.104249,0.00995221,0.0103403,0.432,0.434,bj2018,140.3,113.62,dered,12.7472,0.001333,11.3473,0.000829,1,,ucac4,apassdr9,,0.849318748212211,0.644733651882776,159.910144712335,-48.5381116125067,0.0247371160961223,0.0230188835381104,1,0,723404955
0,364427226,20190415,,,207-046218,10450735-4838573,,J104507.35-483857.4,5361509552221063808,22935949,,STAR,tmgaia2,161.280594670191,-48.6492732783603,tmgaia2,,,,,,,,,282.419600510556,9.12673486558593,189.442975261494,-50.6308939328733,13.087,0.015,12.704,0.057,,,,,,,,,,,11.866,0.023,11.673,0.022,11.637,0.021,AAA-222-111-000-0-0,,11.583,0.023,11.593,0.021,11.701,0.195,9.043,,12.6421,0.000626,12.3411,0.006,gbprp,splin,,,,,,,,,,,,,,,,780.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8466,0.00189,12.2764,0.001608,0,,ucac4,apassdr9,,0.0971845140508386,0.103001663429654,161.280594670191,-48.6492732783603,0.0971845140508386,0.103001663429654,0,0,727482353
0,362607799,20190415,,,196-032967,09413275-5056222,,J094132.75-505622.2,5408836415333395712,25654807,,STAR,tmgaia2,145.386510821721,-50.9395296022579,tmgaia2,-7.48955,2.9462,5.9224,2.9462,hsoy,,,,275.251950085646,1.43339177174745,177.842222804294,-58.7364667998876,15.892,0.051,14.412,0.114,,,,,,,,,,,11.419,0.027,10.756,0.022,10.548,0.023,AAA-222-111-000-0-0,,10.395,0.024,10.47,0.02,10.334,0.081,8.66,,13.7964,0.001177,12.928,0.0061,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6859,0.001743,12.8356,0.000712,0,,ucac4,apassdr9,,50.5862438859383,45.6665047578414,145.386459647916,-50.9395041030467,0.202453671644659,0.192269571046173,0,0,686042037
0,347715478,20190415,,,391-056573,12112413-1159510,,J121124.10-115951.1,3577359457196027776,6117988,,STAR,tmgaia2,182.850555662726,-11.9975393068914,tmgaia2,-25.2985,2.24673,-6.91045,2.20356,hsoy,,,,287.697425453509,49.6862690019612,187.424992031181,-9.86730021088029,13.967,0.037,13.225,0.092,,,,,,,,,,,11.634,0.022,11.265,0.025,11.101,0.021,AAA-222-111-000-0-0,,11.082,0.022,11.142,0.021,11.224,0.155,8.98,,12.9895,0.001314,12.4641,0.0062,gbprp,splin,5229.0,,,,,,0.926915,,,,,,DWARF,,,314.298,,,,36,0.00560367526,,,0.000400694262,,,,,,,,,,,,,,,,,,,dered,13.4155,0.001372,12.3989,0.002524,0,,ucac4,apassdr9,,35.0167692761551,34.1559106574799,182.850444306216,-11.9975690602398,0.211509653702458,0.223409958039493,1,0,788435470
0,309913305,20190415,,,184-046557,10081799-5317132,,J100818.01-531713.2,5356769149595352704,26375351,,STAR,tmgaia2,152.074980055452,-53.2870175712663,tmgaia2,-2.88699,3.04549,-6.97982,2.95228,hsoy,,,,279.92957259032,2.13828395052175,186.696203814641,-57.8710249969794,15.129,0.039,13.918,0.08,,,,,,,,,,,11.94,0.028,11.414,0.023,11.332,0.026,AAA-222-111-000-0-0,,11.187,0.025,11.276,0.023,11.17,0.14,9.225,,13.6954,0.000745,13.0037,0.0061,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3212,0.001542,12.9283,0.000831,0,,ucac4,apassdr9,,52.8185544419108,45.761676521849,152.074959262621,-53.2870476232711,0.329199687610516,0.349744442053981,0,0,703723181
0,306255021,20190415,,,170-060300,11062983-5603210,,J110629.82-560320.8,5340841276243570560,28091942,,STAR,tmgaia2,166.624327575786,-56.0558378438738,tmgaia2,-8.23541,0.0465019,1.79958,0.0421384,gaia2,0.895586,0.0286527,gaia2,288.608127639902,3.86965907772715,201.270177432999,-54.3418083814255,12.148,0.015,12.011,0.046,,,,,,,,,,,11.707,0.024,11.675,0.025,11.654,0.024,AAA-222-111-000-0-0,,11.589,0.023,11.631,0.022,12.037,0.385,9.429,,12.0115,0.000265,11.9519,0.0068,rered,gaia2,10146.0,215.105,4.35793,0.0648673,,,1.76829,0.0677437,2.6,0.330992,0.470232,0.0812185,DWARF,29.8525467,3.312655,1082.78,33.885,0.170681,0.0110521,2225,0.788390934,,,3.01295149e-05,0.0116656,0.0104386,schlegel,0.305514,0.356471,0.0621447,0.0733427,0.0989707,0.0634664,0.0831368,0.0465979,2.80737,3.81794,32.84,34.93,bj2018,225.58,204.63,dered,12.0708,0.001524,11.8795,0.001164,1,,ucac4,apassdr9,,0.816890259341827,0.653498807267256,166.624264074735,-56.0558300956985,0.0237526336035541,0.0214950881990677,1,0,743311967
0,274911536,20190415,,,156-037737,09581775-5855360,,J095817.68-585535.7,5257579972278780288,27690968,,STAR,tmgaia2,149.573927542534,-58.9266698529829,tmgaia2,-31.1787,0.0327224,23.3735,0.0286792,gaia2,2.19771,0.0167963,gaia2,282.172830605216,-3.2199387900016,192.771817264188,-62.8484783853106,14.197,0.073,13.415,0.114,,,,,,,,,,,12.109,0.021,11.745,0.021,11.685,0.026,AAA-222-111-000-0-0,,11.653,0.029,11.761,0.032,12.437,0.435,9.36,,13.2971,0.000293,12.8017,0.0061,rered,gaia2,6273.0,129.71,4.58595,0.0791018,,,0.931619,0.0400125,1.22,0.172614,1.50885,0.318164,DWARF,1.21079969,0.05537435,449.139,3.414,0.214293,0.009795935,2093,0.649131358,,,5.51663e-05,0.00760637,0.0119855,schlegel,0.158785,0.186442,0.0467422,0.0332829,0.270779,0.365548,0.0791414,0.0790622,0.0504809,0.0602678,3.389,3.439,bj2018,115.174,144.246,dered,13.6995,0.000822,12.7486,0.000808,1,,ucac4,apassdr9,,0.582719225213254,0.444779173311285,149.57366745224,-58.9265692173403,0.0146133431747501,0.0149574680247074,1,0,697532867
0,272885406,20190415,,,205-047278,10464838-4902536,,J104648.39-490253.5,5361437023117836672,22940292,,STAR,tmgaia2,161.701639008206,-49.048225370257,tmgaia2,0.441381,0.025999,-0.495049,0.0261352,gaia2,0.981926,0.0157081,gaia2,282.856839331351,8.90435909908033,190.169656509869,-50.7863169600457,13.957,0.038,13.433,0.08,,,,,,,,,,,12.394,0.026,12.182,0.024,12.083,0.027,AAA-222-111-000-0-0,,12.081,0.023,12.116,0.022,11.774,0.214,9.117,,13.3374,0.000283,12.9661,0.0061,rered,gaia2,7109.0,134.202,4.24397,0.0862467,,,1.57174,0.0632463,1.58,0.264026,0.406928,0.0925352,DWARF,5.68444967,0.3370145,989.462,15.499,0.214752,0.01022226,652,0.113614284,,,2.05172146e-05,0.0104957,0.00994882,schlegel,0.176008,0.352045,0.069793,0.0566995,0.0837724,0.101298,0.074372,0.0981214,0.30897,0.365059,15.26,15.738,bj2018,145.531,122.874,dered,13.6191,0.001206,12.8979,0.000674,1,,ucac4,apassdr9,,0.443114025460359,0.405309702817726,161.70164190769,-49.048227501718,0.012275659361654,0.0131723216948658,1,0,728845226
0,272645619,20190415,,,188-057061,10454405-5232173,,J104544.04-523217.3,5354426502627324672,26435883,,STAR,tmgaia2,161.433565060726,-52.5381614934115,tmgaia2,-10.1678,1.17324,3.1827,1.17322,hsoy,,,,284.345980181107,5.73775626924723,193.465404221294,-53.6386872994377,13.692,0.018,13.046,0.069,,,,,,,,,,,11.917,0.023,11.653,0.028,11.617,0.024,AAA-222-111-000-0-0,,11.513,0.023,11.548,0.021,11.799,0.156,9.345,,12.9816,0.000301,12.5612,0.006,gbprp,splin,,,,,,,,,,,,,DWARF,,,707.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3002,0.001088,12.5,0.000597,0,,ucac4,apassdr9,,20.2804736973803,18.1856314385154,161.43349308496,-52.5381477901415,0.159831604955735,0.161984904911419,1,0,727461385
0,270075071,20190415,,,150-035428,09561505-6000126,,J095615.05-600012.5,5256674558820992512,,,STAR,tmgaia2,149.062773449381,-60.0035029813681,tmgaia2,-12.4772,0.0336292,7.70861,0.030678,gaia2,1.8362,0.0179257,gaia2,282.630504857232,-4.2291053607792,194.22207081805,-63.7442454122354,15.005,0.112,13.6,0.103,,,,,,,,,,,12.36,0.023,12.013,0.023,11.928,0.019,AAA-222-111-000-0-0,,11.87,0.022,11.949,0.021,13.219,,9.217,,13.5643,0.000307,13.0517,0.0061,rered,gaia2,6022.0,122.0,4.45944,,,,1.02796,,1.11,,1.02188,,DWARF,1.25200725,,536.222,5.1935,0.181836,0.001496975,,,,,,0.001485,0.00150895,schlegel,,,,,,,,,,,5.144,5.243,bj2018,,,dered,13.9837,0.000996,13.0004,0.001079,1,,ucac4,bpbj,,0.60210748329811,0.475779209191824,149.062665995446,-60.0034697915628,0.0157601285400616,0.0160326796948354,1,0,696249496
0,229465678,20190415,,,309-069877,13084506-2814041,,J130845.05-281403.9,6186152584542194176,14398356,,STAR,tmgaia2,197.187763110681,-28.2345271153802,tmgaia2,-19.5796,2.18881,14.2856,2.17969,hsoy,,,,307.558616536821,34.4816388964588,206.90201055123,-19.2982105970153,14.837,0.028,13.832,0.149,,,,,,,,,,,12.049,0.026,11.538,0.026,11.427,0.023,AAA-222-111-000-0-0,,11.34,0.023,11.407,0.022,11.225,0.123,9.113,,13.7844,0.010691,13.151,0.0123,gbprp,,,,,,,,,,,,,,DWARF,,,277.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1061,0.004314,12.8504,0.003556,0,,ucac4,apassdr9,,34.988718344937,33.7878093036758,197.187667424775,-28.2344656079686,0.604839511208038,0.420305071988352,-1,-1,833489005
0,163262555,20190415,,,213-063148,11321797-4729477,,J113217.96-472947.5,,23036570,,STAR,tmgaia,173.074899,-47.496585,tmgaia,-26.8875,3.03006,40.2192,3.03004,tic7,,,,289.341976,13.276127,198.045613,-45.137824,14.793,0.011,13.716,0.092,,,,,,,,,,,12.126,0.032,11.668,0.032,11.557,0.027,AAA-222-111-000-0-0,,11.421,0.023,11.475,0.022,11.562,0.143,9.426,,,,12.99,0.02,gaiaj,splin,,,,,,,,,,,,,DWARF,,,347.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ucac4,apassdr9,,0.226220183554526,0.0735476402323008,173.074702267104,-47.4963946752689,0.226220183554526,0.0735476402323008,1,0,760839683
0,163260812,20190415,,8214-01633-1,219-059187,11323309-4618550,,J113233.07-461854.9,5375256166288246400,23037128,,STAR,tmgaia2,173.13789622588,-46.3152833094686,tmgaia2,-19.9297,0.0388023,3.726,0.0346882,gaia2,2.46517,0.0278568,gaia2,289.007215440087,14.4126449642842,197.174560969965,-44.1312572800583,12.125,0.167,11.526,0.012,,,,,,,,,,,10.792,0.023,10.599,0.024,10.542,0.021,AAA-222-111-000-0-0,,10.521,0.022,10.536,0.02,10.562,0.069,9.009,,11.6756,0.000455,11.315,0.006,rered,gaia2,6438.0,128.171,4.28972,0.0834951,,,1.35252,0.0576381,1.3,0.205329,0.525427,0.115668,DWARF,2.8313005,0.138269,401.011,4.514,0.0484498,0.00964693,391,0.0494819172,,,0.000648772053,0.00893186,0.010362,schlegel,0.174015,0.236644,0.0557492,0.0595271,0.08375,0.147587,0.0682694,0.0987207,0.12412,0.152418,4.464,4.564,bj2018,128.489,127.854,dered,11.9474,0.001082,11.262,0.000548,1,,tycho2v3,tycho2b3,,0.654447957557479,0.537946172562968,173.137771989988,-46.3152672670357,0.0200006791610603,0.0173255347027459,1,0,760837940
