name,hostname,IC,disposition,period,rade,rade_est,radj,radj_est,masse,masse_est,massj,massj_est,tran_depth_ppm,tran_dur_hr,semi_au,insol,distance_pc,year_discovered,year_confirmed,discoverymethod,facility,st_mass,st_rad,st_teff,st_log_lum,Jmag,Kmag,ra,dec,flag_tran,flag_kepler,flag_k2,url
Kepler-379 b,Kepler-379,,Confirmed,20.09838,1.6207175572519081,,0.1445778373998134,,,3.2590082628160055,,0.010253935320190057,157.79999999999998,5.105,0.15321970076283778,91.48940018929635,730.2,2014,2014.0,Transit,Kepler,1.188,1.279,6167.0,0.332,12.341,12.005,295.7010981,38.9458209,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-379
Kepler-302 c,Kepler-302,,Confirmed,127.282184,10.847827868852457,,0.9676920489609685,,,82.194628805009,,0.2586119271466161,8088.6,7.16,0.5044349497693842,4.596102038507083,1398.4,2011,2014.0,Transit,Kepler,1.057,1.063,5814.3,0.068,14.259,13.9,294.3169307,43.6292436,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-302
Kepler-314 b,Kepler-314,,Confirmed,2.461069,0.7836947368421052,,0.06991032442837691,,,0.40569240955155295,,0.0012764446702688637,80.9,2.293,0.03497045275849141,448.3296790878261,268.7,2013,2014.0,Transit,Kepler,0.942,0.897,5241.6,-0.261,11.242,10.778,294.6741507,42.0756037,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-314
Kepler-303 c,Kepler-303,,Confirmed,7.061149,1.289625,,0.11504237288135592,,,2.2110058271968858,,0.006956567432894585,497.5,1.054,0.05923025584303768,24.769245796420954,201.2,2013,2014.0,Transit,Kepler,0.556,0.543,4241.4,-1.061,12.41,11.596,283.1354742,43.6567036,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-303
Kepler-315 c,Kepler-315,,Confirmed,265.469335,4.122067307692308,,0.36771340835792216,,,15.89951347809458,,0.050025213095348395,1147.5,10.184,0.776406643266486,1.7572012944478914,1153.6,2014,2014.0,Transit,Kepler,0.886,1.033,5766.0,0.025,13.982,13.581,298.0230967,43.3634761,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-315
Kepler-306 d,Kepler-306,,Confirmed,17.326644,2.6380972222222225,,0.235334274952919,,,7.452643563958937,,0.02344852142327325,800.0,4.777,0.11990049763003925,22.87483809328047,767.6,2013,2014.0,Transit,Kepler,0.766,0.769,4975.2,-0.483,14.084,13.503,288.5387145,40.6160545,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-306
Kepler-312 c,Kepler-312,,Confirmed,19.747412,3.597857142857143,,0.32095068178921876,,,12.62098453562878,,0.03970985915624321,480.7,3.376,0.1586059355760921,162.31592381123482,794.7,2013,2014.0,Transit,Kepler,1.365,1.679,6325.1,0.611,11.902,11.596,298.3957687,42.4597712,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-312
Kepler-32 b,Kepler-32,,Confirmed,5.90124,2.374339622641509,,0.2118054971134263,,,6.232177244759024,,0.019608524194566355,1650.0,2.112,0.052802803380697975,25.274701722898445,320.8,2011,2011.0,Transit,Kepler,0.564,0.572,3930.7,-1.152,13.616,12.757,297.8423073,46.5743595,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-32
Kepler-330 b,Kepler-330,,Confirmed,8.25978,1.49625,,0.13347457627118645,,,2.8455528830462704,,0.008953065736545545,298.4,3.005,0.07509151383977611,63.50651493235977,718.7,2013,2014.0,Transit,Kepler,0.828,0.798,4991.5,-0.446,13.86,13.259,288.4474035,44.8017616,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-330
Kepler-331 b,Kepler-331,,Confirmed,8.457496,2.492285714285715,,0.22232700395055438,,,6.766853978416779,,0.021290796899023943,1517.6000000000001,2.304,0.07185632351521408,31.050601240670773,584.1,2013,2014.0,Transit,Kepler,0.692,0.671,4456.7,-0.795,14.082,13.343,291.8343455,39.3073462,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-331
Kepler-331 c,Kepler-331,,Confirmed,17.28111,2.5196734693877554,,0.2247701578401209,,,6.893587120077426,,0.021689541956635392,1598.9999999999998,2.772,0.11570484602743869,11.975589546770369,584.1,2013,2014.0,Transit,Kepler,0.692,0.671,4456.7,-0.795,14.082,13.343,291.8343455,39.3073462,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-331
Kepler-332 b,Kepler-332,,Confirmed,7.626324,1.139125,,0.10161685994647635,,,1.550113080139132,,0.004877176730136023,296.1,2.37,0.0680232944345544,53.29478041581328,344.2,2013,2014.0,Transit,Kepler,0.722,0.701,4850.9,-0.608,12.558,11.974,286.6627811,47.4136938,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-332
Kepler-333 b,Kepler-333,,Confirmed,12.551158,1.633811320754717,,0.14574588053119686,,28.2,,0.08872667778372086,,554.5,3.216,0.09193190434772044,16.560272809723497,321.7,2013,2014.0,Transit,Kepler,0.658,0.656,4355.3,-0.854,12.86,12.118,292.2861201,40.9135429,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-333
Kepler-339 b,Kepler-339,,Confirmed,4.977656,1.40225,,0.12508920606601248,,,2.548737097197013,,0.008019183516965086,293.7,2.553,0.05396039684758339,161.38000701400722,621.6,2013,2014.0,Transit,Kepler,0.846,0.79,5367.1,-0.328,13.28,12.874,293.351701,48.4445922,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-339
Kepler-33 d,Kepler-33,,Confirmed,21.77596,4.74445054945055,,0.42323376890727465,,3.91,,0.012302174118239311,,831.4000000000001,8.011,0.1671122203755496,124.16053657993943,1205.4,2011,2011.0,Transit,Kepler,1.313,1.614,6183.0,0.54,12.871,12.591,289.0775348,46.0051696,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-33
Kepler-344 b,Kepler-344,,Confirmed,21.963945,2.343673469387755,,0.20906989022192282,,,6.096134012209103,,0.01918048646197371,693.4,2.676,0.1494431086063032,30.55260281744623,1012.7,2013,2014.0,Transit,Kepler,0.923,0.88,5585.3,-0.166,14.082,13.66,292.4996101,46.3243406,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-344
Kepler-338 d,Kepler-338,,Confirmed,44.431014,2.9482758620689653,,0.26300409117475154,,,9.000678326179983,,0.028319159066733737,238.5,10.624,0.2682162633289893,57.02033760762471,550.8,2013,2014.0,Transit,Kepler,1.304,1.71,6270.4,0.613,11.098,10.756,282.9790593,40.7844188,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-338
Kepler-338 e,Kepler-338,,Confirmed,9.341,1.533103448275862,,0.13676212741087082,,8.5,,0.026743856778781112,,81.7,6.18,0.09483235580700076,456.1281979912953,550.8,2013,2014.0,Transit Timing Variations,Kepler,1.304,1.71,6270.4,0.613,11.098,10.756,282.9790593,40.7844188,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-338
Kepler-356 c,Kepler-356,,Confirmed,13.121632,1.9556165413533833,,0.17445285828308502,,,4.483170260234617,,0.014105560394659464,196.9,3.626,0.11413297987316239,181.62586153580705,705.1,2013,2014.0,Transit,Kepler,1.152,1.437,5965.5,0.374,12.0,11.704,292.4210998,37.6827919,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-356
Kepler-357 b,Kepler-357,,Confirmed,6.475434,1.629397590361446,,0.1453521490063734,,,3.288697191746404,,0.01034734666880535,530.6,2.651,0.06231767712046888,72.57340278778186,695.3,2013,2014.0,Transit,Kepler,0.77,0.735,4904.3,-0.55,13.991,13.408,291.2429746,44.0086337,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-357
Kepler-323 c,Kepler-323,,Confirmed,3.553822,1.4987711864406779,,0.13369948139524332,,79.7,,0.2507629865022182,,191.79999999999998,3.05,0.04565141350209501,663.882990718471,453.5,2013,2014.0,Transit,Kepler,1.005,1.085,5999.9,0.141,11.689,11.354,291.3822988,38.1274595,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-323
Kepler-333 c,Kepler-333,,Confirmed,24.08821,1.3738867924528302,,0.12255903590123374,,,2.461829532140225,,0.007745743108391987,399.2,3.99,0.14197550141628817,6.9434158691110035,321.7,2013,2014.0,Transit,Kepler,0.658,0.656,4355.3,-0.854,12.86,12.118,292.2861201,40.9135429,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-333
Kepler-334 b,Kepler-334,,Confirmed,5.470319,1.0456822429906543,,0.0932811991963117,,,1.1405955168796984,,0.003588696840700055,106.5,3.041,0.06149924462513917,307.7942036447424,426.9,2013,2014.0,Transit,Kepler,1.037,0.999,5990.7,0.066,11.71,11.409,287.1406177,47.1151153,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-334
Kepler-325 c,Kepler-325,,Confirmed,12.762172,2.13614,,0.19055664585191792,,,5.208213940310624,,0.016386791493284536,712.0,1.838,0.10222430678402429,50.68642394213311,824.3,2013,2014.0,Transit,Kepler,0.875,0.841,5366.7,-0.276,13.806,13.351,289.8354219,49.825607,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-325
Kepler-335 b,Kepler-335,,Confirmed,6.562331,3.318535135135135,,0.29603346432962846,,,11.002844056734045,,0.03461864536618332,269.7,4.035,0.07618697050560083,650.4869537064303,1272.8,2013,2014.0,Transit,Kepler,1.37,1.811,5973.0,0.577,12.848,12.496,296.0642944,45.4285986,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-335
Kepler-360 c,Kepler-360,,Confirmed,7.186434,1.838490566037736,,0.16400451079730025,,,4.036886408022716,,0.01270140140333737,417.0,1.406,0.07169513792253963,139.00185336136903,874.9,2013,2014.0,Transit,Kepler,0.952,0.928,5501.2,-0.146,13.642,13.228,286.2847077,44.7815817,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-360
Kepler-348 c,Kepler-348,,Confirmed,17.265427,1.260566176470588,,0.11245014955134595,,,2.1270881286439054,,0.006692534149211546,77.1,5.187,0.14253504058564542,153.16400450431257,572.2,2014,2014.0,Transit,Kepler,1.296,1.289,6744.0,0.493,11.708,11.377,297.2550814,40.5483883,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-348
Kepler-361 b,Kepler-361,,Confirmed,8.486616,1.6123134328358208,,0.14382813852237472,,,3.2303685629173287,,0.010163825198745646,119.10000000000001,5.176,0.08740736509342521,387.1720008507291,926.1,2014,2014.0,Transit,Kepler,1.237,1.49,6185.6,0.471,12.526,12.198,296.8034146,46.7411011,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-361
Kepler-349 b,Kepler-349,,Confirmed,5.929778,2.0266666666666664,,0.1807909604519774,,94.5,,0.2973287606582135,,430.1,2.364,0.06489635469005438,232.03815027248987,943.8,2013,2014.0,Transit,Kepler,1.037,0.992,5755.9,-0.01,13.584,13.176,293.6764689,44.6155972,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-349
Kepler-363 c,Kepler-363,,Confirmed,7.542427,1.8000201342281879,,0.16057271491776876,,66.4,,0.2089167164836548,,132.5,4.9,0.08146709976915548,390.8728348808697,759.9,2013,2014.0,Transit,Kepler,1.268,1.587,5804.2,0.414,12.111,11.697,283.1920779,41.3054172,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-363
Kepler-351 b,Kepler-351,,Confirmed,37.054919,2.898,,0.25851917930419266,,4.8,,0.015102413239782274,,1078.9,5.122,0.20417419071832596,10.399161293796702,1092.7,2013,2014.0,Transit,Kepler,0.827,0.805,5212.6,-0.363,14.669,14.097,286.4527949,42.6577891,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-351
Kepler-380 b,Kepler-380,,Confirmed,3.930821,1.2299918032786885,,0.10972272999809889,,,2.040932943288463,,0.006421460980047393,101.39999999999999,2.962,0.04941739469942737,778.4671825287742,809.8,2013,2014.0,Transit,Kepler,1.042,1.261,6027.8,0.279,12.614,12.289,282.3947017,48.7591334,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-380
Kepler-380 c,Kepler-380,,Confirmed,7.630004,1.3126803278688526,,0.11709904798116436,,,2.2785329260171414,,0.007169030381075234,124.0,2.949,0.07689666606320639,321.50296181873756,809.8,2013,2014.0,Transit,Kepler,1.042,1.261,6027.8,0.279,12.614,12.289,282.3947017,48.7591334,True,True,False,https://exoplanetarchive.ipac.caltech.edu/overview/Kepler-380
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,,Confirmed,,,13.067085171623125,,1.1656632624106267,1100.0,,3.460969700783438,,,,1.6,,1200.0,2016,2016.0,Microlensing,KMTNet,0.3,,,,,17.45,270.184333,-28.6608889,False,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/OGLE-2015-BLG-0954L
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,,Confirmed,,,1.1137783058378217,,0.09935578107384671,1.43,,0.004499260611018469,,,,1.16,,3910.0,2017,2017.0,Microlensing,OGLE,0.08,,,,,,268.847931,-30.2072506,False,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/OGLE-2016-BLG-1195L
TOI-451 d,TOI-451,,Confirmed,16.364988,4.07,,0.3630686886708296,,,15.560046178464807,,0.04895713487859802,1802.9999999999998,4.0968,0.1208,44.34719254011495,123.739,2019,2020.0,Transit,TESS,0.95,0.88,5550.0,-0.189,9.636,9.19,62.966385,-37.93973,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-451
TOI-519 b,TOI-519,,Confirmed,1.2652328,11.994,,1.0699375557537911,,,7712.244807209416,,24.265314184341996,107713.17,1.2332,0.012,96.52448827870509,115.557,2019,2021.0,Transit,TESS,0.37,0.37,3350.0,-1.857,12.847,11.951,124.6067582,-19.6627918,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-519
TOI-561 b,TOI-561,,Confirmed,0.446578,1.423,,0.1269402319357716,,1.59,,0.005002674385677879,,290.0,1.327,0.01055,4693.481179660113,85.799,2019,2020.0,Transit,TESS,0.79,0.85,5455.0,-0.282,8.879,8.394,148.1851516,6.216103,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-561
TOI-564 b,TOI-564,,Confirmed,1.651144,11.433,,1.019892952720785,,464.98529,,1.463,,9200.0,1.0272,0.02734,1423.0,199.581,2019,2020.0,Transit,TESS,1.0,1.09,5640.0,0.033,10.044,9.604,130.2951535,-16.0363275,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-564
TOI-561 e,TOI-561,,Confirmed,77.23,2.67,,0.23818019625334522,,16.0,,0.05034137746594092,,828.9630448085084,6.96,0.3274,5.282538243391998,85.799,2020,2020.0,Transit,TESS,0.79,0.85,5455.0,-0.247,8.879,8.394,148.1851516,6.216103,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-561
TOI-942 b,TOI-942,,Confirmed,4.32419,4.81,,0.4290811775200713,,,20.66269127550542,,0.0650117713101514,1480.0,3.4032,0.04796,185.8838466617242,152.601,2019,2020.0,Transit,TESS,0.79,1.02,4928.0,-0.369,10.231,9.639,76.6496172,-20.2456126,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-942
Teegarden's Star c,Teegarden's Star,,Confirmed,11.409,,1.0377795563152725,,0.09257623160707158,1.11,,0.003492433061699651,,,,0.0443,0.37,3.83078,2019,2019.0,Radial Velocity,Calar Alto Observatory,0.09,0.11,2904.0,-3.137,8.394,7.585,43.2691449,16.8649024,False,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/Teegarden's Star
TOI-837 b,TOI-837,,Confirmed,8.3248762,8.631,,0.7699375557537912,,,55.75498834783715,,0.17542393212672547,4628.05,1.957,0.08348202163724726,157.69360617152682,142.488,2019,2020.0,Transit,TESS,1.12,1.02,6047.0,0.041,9.392,8.933,157.0372806,-64.5052107,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TOI-837
WASP-166 b,WASP-166,,Confirmed,5.44354,7.062,,0.6299732381801962,,32.10083,,0.101,,2810.0000000000005,3.6,0.0641,440.0,114.173,2019,2019.0,Transit,WASP-South,1.19,1.22,6050.0,0.283,8.35,8.032,144.8751047,-20.9824191,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-166
TrES-1 b,TrES-1,,Confirmed,3.03007,12.666,,1.1298840321141836,,266.9772,,0.84,,18000.0,2.508,0.03925,324.57919427285714,159.658,2004,2004.0,Transit,TrES,1.04,0.85,5230.0,-0.301,10.294,9.819,286.0408755,36.632536,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/TrES-1
WASP-175 b,WASP-175,,Confirmed,3.0652907,13.54,,1.2078501338090988,,314.6517,,0.9900000000000001,,10640.0,2.676,0.04403,3173.2378735529014,539.36,2019,2019.0,Transit,WASP-South,1.21,1.2,6229.0,0.789,11.765,11.471,166.3187996,-34.1227453,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-175
WASP-177 b,WASP-177,,Confirmed,3.071722,17.71,,1.5798394290811775,,161.45764,,0.508,,18500.0,1.6128,0.03957,247.32493264024785,176.818,2019,2019.0,Transit,SuperWASP,0.88,0.89,5017.0,-0.412,10.654,10.163,334.7969885,-1.8344301,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-177
WASP-18 b,WASP-18,,Confirmed,0.94124,13.35,,1.190900981266726,,3314.82,,10.429537803228142,,9439.0,2.14368,0.02,6136.772289212577,123.483,2009,2009.0,Transit,SuperWASP,1.22,1.23,6400.0,0.39,8.409,8.131,24.3544618,-45.6777937,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-18
WASP-18 c,WASP-18,,Confirmed,2.1558,,8.58029296808832,,0.7654141809177806,55.2,,0.17367775225749615,,,,0.035,1971.8047628121956,123.483,2019,2019.0,Transit Timing Variations,TESS,1.22,1.23,6400.0,0.383,8.409,8.131,24.3544618,-45.6777937,False,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-18
V1298 Tau c,V1298 Tau,,Confirmed,8.24958,5.281298507462686,,0.4711238632883752,,,24.216416250937158,,0.07619298446004832,1462.057718537998,4.66,0.08961870369973265,128.44780423226715,108.2,2019,2019.0,Transit,K2,1.411,1.266,5170.0,0.013524,8.687,8.094,61.331654,20.1570318,True,False,True,https://exoplanetarchive.ipac.caltech.edu/overview/V1298 Tau
WASP-171 b,WASP-171,,Confirmed,3.8186244,10.985,,0.9799286351471899,,344.52772,,1.084,,3820.0,4.5792,0.0504,1849.8602789006025,757.84,2019,2019.0,Transit,WASP-South,1.17,1.64,5965.0,0.672,11.422,11.104,171.8450533,-44.0887035,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-171
WASP-182 b,WASP-182,,Confirmed,3.3769848,9.528,,0.8499553969669937,,47.03884,,0.14800000000000002,,4260.0,2.5968,0.0451,702.5009505907556,327.602,2019,2019.0,Transit,WASP-South,1.08,1.34,5638.0,0.155,10.831,10.431,311.673345,-41.8209828,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-182
WASP-187 b,WASP-187,,Confirmed,5.147878,18.383,,1.6398751115075823,,254.264,,0.8,,3500.0,5.82,0.0653,2173.570031071927,371.414,2019,2020.0,Transit,SuperWASP,1.54,2.83,6150.0,0.967,9.117,8.79,17.47474,25.6816494,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-187
WASP-19 b,WASP-19,,Confirmed,0.78883899,15.603,,1.3918822479928634,,339.76027,,1.069,,201.8,1.572,0.01634,3269.609568053225,268.325,2009,2009.0,Transit,SuperWASP,0.9,1.0,5568.0,-0.059,10.911,10.481,148.4167672,-45.6591078,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-19
WASP-2 b,WASP-2,,Confirmed,2.152175,12.117,,1.0809099018733275,,295.89973,,0.9309999999999999,,16460.0,1.78824,0.03144,492.0,153.242,2007,2007.0,Transit,SuperWASP,0.9,0.87,5180.0,-0.313,10.166,9.632,307.7255587,6.4293305,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-2
WASP-28 b,WASP-28,,Confirmed,3.40883,13.597,,1.2129348795718107,,288.26,,0.9069628417707579,,13000.0,3.2376,0.04469,707.260315911269,348.494,2014,2014.0,Transit,SuperWASP,1.02,1.09,6150.0,0.15,11.078,10.732,353.6162694,-1.5799849,True,False,True,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-28
WASP-78 b,WASP-78,,Confirmed,2.17518,21.633,,1.929794826048171,,352.7913,,1.11,,6500.0,4.968,0.03488,4762.632239326454,754.258,2012,2012.0,Transit,SuperWASP,1.87,2.46,6100.0,0.763,11.286,11.008,63.7562662,-22.1163901,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-78
WASP-31 b,WASP-31,,Confirmed,3.4059096,17.363,,1.5488849241748437,,151.916,,0.4779787936947425,,16150.0,2.6472,0.04659,998.6529266896042,383.829,2010,2010.0,Transit,SuperWASP,1.16,1.25,6302.0,0.336,10.912,10.65,169.4388603,-19.0547781,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-31
WASP-33 b,WASP-33,,Confirmed,1.21987,17.856,,1.592863514719001,,665.21819,,2.0930000000000004,,11000.0,2.8536,0.0239,11539.957200404775,121.944,2010,2010.0,Transit,SuperWASP,1.5,1.44,7430.0,0.819,7.581,7.468,36.7127375,37.5504441,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-33
WASP-36 b,WASP-36,,Confirmed,1.53736596,14.874,,1.326851025869759,,750.39663,,2.361,,19160.0,1.81584,0.02677,1398.6313467856412,386.346,2011,2011.0,Transit,SuperWASP,1.08,0.98,5959.0,0.001,11.609,11.294,131.5803897,-8.0269855,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-36
WASP-37 b,WASP-37,,Confirmed,3.577469,13.002,,1.15985727029438,,572.07,,1.7999244879338014,,14270.0,3.1296,0.0446,478.99423074245,392.791,2010,2010.0,Transit,SuperWASP,0.93,1.0,5800.0,-0.021,11.499,11.093,221.9438866,1.0650227,True,False,False,https://exoplanetarchive.ipac.caltech.edu/overview/WASP-37
